OID_,FORESTNAME,ZONE_CODE,COUNT,AREA,MIN,MAX,MEAN
1,Manti-La Sal National Forest,1,9.000000000000000,0.014400000000000,0.119463831186295,2.749576091766357,1.173188577095668
2,Pike and San Isabel National Forests,2,957.000000000000000,1.531200000000003,0.768396496772766,75.108367919921875,19.977109466600556
3,Rio Grande National Forest,3,506.000000000000000,0.809600000000001,0.505146384239197,119.434127807617188,10.336991888143318
4,San Juan National Forest,4,537.000000000000000,0.859200000000002,0.113086752593517,140.376922607421875,17.888971092911305
5,Arapaho and Roosevelt National Forests,5,676.000000000000000,1.081600000000002,2.109644651412964,92.389198303222656,24.392378274505656
6,"Grand Mesa, Uncompahgre and Gunnison National Forests",6,815.000000000000000,1.304000000000002,0.058970905840397,63.491432189941406,20.137959906586833
7,White River National Forest,7,655.000000000000000,1.048000000000002,0.174972087144852,75.558929443359375,32.857666531682881
8,Medicine Bow-Routt National Forest,8,379.000000000000000,0.606400000000001,9.130294799804688,74.089477539062500,33.062563375306958
